645	لَعْنَة	14	NOUN			لعن
646	لَقُ	14	VERB		1	لقي
647	لَيْت	14	PARTICLE			
648	مَدِينَة	14	NOUN	PN		مدن
649	مَقام	14	NOUN			قوم
650	مُهِين	14	NOUN	ACT_PCPL	4	هون
651	نَكَحَ	14	VERB		1	نكح
652	والِد	14	NOUN			ولد
653	أَبَى	13	VERB		1	أبي
654	أَسْمَعَ	13	VERB		4	سمع
655	أَطْعَمَ	13	VERB		4	طعم
656	اثْنَيْن	13	NOUN			ثني
657	بَغْتَة	13	NOUN			بغت
658	تَرَبَّصْ	13	VERB		5	ربص
659	ثَلاثَة	13	NOUN			ثلث
660	ثَواب	13	NOUN			ثوب
661	جَمْع	13	NOUN			جمع
662	حافِظ	13	NOUN	ACT_PCPL	1	حفظ
663	حَرْث	13	NOUN			حرث
664	حُسْن	13	NOUN			حسن
665	رِضْوان	13	NOUN			رضو
666	زَعَمَ	13	VERB		1	زعم
667	سَوَّى	13	VERB		2	سوي
668	شَفاعَة	13	NOUN			شفع
669	صَدَقَة	13	NOUN			صدق
670	صَيْحَة	13	NOUN			صيح
671	عِظام	13	NOUN			عظم
672	غالِب	13	NOUN	ACT_PCPL	1	غلب
673	غَشِيَ	13	VERB		1	غشو
674	غُلام	13	NOUN			غلم
675	قِتال	13	NOUN			قتل
676	مَثْوًى	13	NOUN			ثوي
677	مَدَّ	13	VERB		1	مدد
678	مَرَض	13	NOUN			مرض
679	مُفْلِح	13	NOUN	ACT_PCPL	4	فلح
680	مَكَّ	13	VERB		2	مكن
681	نَجْم	13	NOUN			نجم
682	وَرِثَ	13	VERB		1	ورث
683	يَصِفُ	13	VERB		1	وصف
684	يَصْلَى	13	VERB		1	صلي
685	أَخْزَيْ	12	VERB		4	خزي
686	أَدْنَى	12	NOUN	ADJ		دنو
687	أَرْحام	12	NOUN			رحم
688	أَصَمّ	12	NOUN			صمم
689	أَعْلَن	12	VERB		4	علن
690	أَفْواه	12	NOUN			فوه
691	أَوْرَثَ	12	VERB		4	ورث
692	إِحْسان	12	NOUN	VN	4	حسن
693	إِسْماعِيل	12	NOUN	PN		
694	إِمام	12	NOUN			أمم
695	إِنجِيل	12	NOUN	PN		
696	اسْتَأْذَنَ	12	VERB		10	أذن
697	اصْطَفَى	12	VERB		8	صفو
698	بَدَأَ	12	VERB		1	بدأ
699	بَرِيء	12	NOUN	ADJ		برأ
700	تَدْرِي	12	VERB		1	دري
701	تَوّاب	12	NOUN	ACT_PCPL	1	توب
702	جَحَدُ	12	VERB		1	جحد
703	حاجَّ	12	VERB		3	حجج
704	حَبِطَ	12	VERB		1	حبط
705	حَفِيظ	12	NOUN	ACT_PCPL	1	حفظ
706	حَلَفْ	12	VERB		1	حلف
707	حَنِيف	12	NOUN			حنف
708	خالِق	12	NOUN	ACT_PCPL	1	خلق
709	خَرَّ	12	VERB		1	خرر
710	زَكَّى	12	VERB		2	زكو
711	سَقَى	12	VERB		1	سقي
712	سَلَكَ	12	VERB		1	سلك
713	سِنِين	12	NOUN			سنو
714	صاحِب	12	NOUN			صحب
715	صَلَّى	12	VERB		2	صلو
716	طَغَى	12	VERB		1	طغي
717	طِين	12	NOUN			طين
718	عامِل	12	NOUN	ACT_PCPL	1	عمل
719	فَتْح	12	NOUN			فتح
720	فَقِير	12	NOUN	ADJ		فقر
721	قَطَّعَ	12	VERB		2	قطع
722	قُطِعَ	12	VERB		1	قطع
723	قَعَدَ	12	VERB		1	قعد
724	كَفُور	12	NOUN	ADJ		كفر
725	لَحْم	12	NOUN			لحم
726	مَسْكَن	12	NOUN			سكن
727	مُعْجِز	12	NOUN	ACT_PCPL	4	عجز
728	مَنَعَ	12	VERB		1	منع
729	مَوْعِد	12	NOUN			وعد
730	نُطْفَة	12	NOUN			نطف
731	وِزْر	12	NOUN			وزر
732	وَقَعَ	12	VERB		1	وقع
733	يَحْذَرُ	12	VERB		1	حذر
734	يُنظَرُ	12	VERB		4	نظر
735	يُوقِنُ	12	VERB		4	يقن
736	أَحْصَى	11	VERB		4	حصي
737	أَذْهَبَ	11	VERB		4	ذهب
738	أَعْجَبَ	11	VERB		4	عجب
739	أَنابَ	11	VERB		4	نوب
740	أَوْلَى	11	NOUN	ADJ		ولي
741	إِبْلِيس	11	NOUN	PN		
742	إِحْدَى	11	NOUN			أحد
743	بَدا	11	VERB		1	بدو
744	بَغْي	11	NOUN			بغي
745	بَنَى	11	VERB		1	بني
746	تَمَتَّعَ	11	VERB		5	متع
747	ثَمَن	11	NOUN			ثمن
748	حَسْب	11	NOUN			حسب
749	خِزْى	11	NOUN			خزي
750	رَءُوف	11	NOUN	ADJ		رأف
751	سَخِرَ	11	VERB		1	سخر
752	سِرّ	11	NOUN			سرر
753	شَراب	11	NOUN			شرب
754	شُعَيْب	11	NOUN	PN		
755	شِيعَة	11	NOUN			شيع
756	ضِعْف	11	NOUN	ADJ		ضعف
757	طَبَعَ	11	VERB		1	طبع
758	عابِد	11	NOUN	ACT_PCPL	1	عبد
759	عاهَدَ	11	VERB		3	عهد
760	عِدَّة	11	NOUN			عدد
761	عَدْن	11	NOUN	PN		
762	عَرَبِيّ	11	NOUN	ADJ		عرب
763	عَرَضَ	11	VERB		1	عرض
764	عِزَّة	11	NOUN			عزز
765	عَلِيّ	11	NOUN	ADJ		علو
766	عِنَب	11	NOUN			عنب
767	فاكِهَة	11	NOUN			فكه
768	فَساد	11	NOUN			فسد
769	قَدَر	11	NOUN			قدر
770	قَوِيّ	11	NOUN	ADJ		قوي
771	كَثِيرَة	11	NOUN	ADJ		كثر
772	كَذَبَ	11	VERB		1	كذب
773	لَبَسْ	11	VERB		1	لبس
774	مَجْنُون	11	NOUN	PASS_PCPL	1	جنن
775	مُخْلِص	11	NOUN	ACT_PCPL	4	خلص
776	مَسِيح	11	NOUN	PN		مسح
777	مَشْرِق	11	NOUN			شرق
778	مَعْلُوم	11	NOUN	PASS_PCPL	1	علم
779	ناصِر	11	NOUN	ACT_PCPL	1	نصر
780	نَجْوَى	11	NOUN			نجو
781	نَخْل	11	NOUN			نخل
782	نَفْع	11	NOUN			نفع
783	هادُ	11	VERB		1	هود
784	هُزُو	11	NOUN			هزأ
785	هَواء	11	NOUN			هوي
786	وَصَّى	11	VERB		2	وصي
787	يَسَّرَ	11	VERB		2	يسر
788	يَقْرَبُ	11	VERB		1	قرب
789	يَنالُ	11	VERB		1	نيل
790	أَحَقّ	10	NOUN	ADJ		حقق
791	أَضاعُ	10	VERB		4	ضيع
792	أَعْراب	10	NOUN			عرب
793	أَمَدَّ	10	VERB		4	مدد
794	اجْتَبَى	10	VERB		8	جبي
795	اسْتَقامُ	10	VERB		10	قوم
796	بَخِلَ	10	VERB		1	بخل
797	تَقَبَّلَ	10	VERB		5	قبل
798	ثَبَّتْ	10	VERB		2	ثبت
799	جاهِل	10	NOUN	ACT_PCPL	1	جهل
800	جَبّار	10	NOUN	ADJ		جبر
801	جِنَّة	10	NOUN			جنن
802	حاقَ	10	VERB		1	حيق
803	حِجارَة	10	NOUN			حجر
804	خَطِيئَة	10	NOUN			خطأ
805	خَيْرَة	10	NOUN			خير
806	دَم	10	NOUN			دمو
807	رِجْس	10	NOUN			رجس
808	رِسالَة	10	NOUN			رسل
809	رَواسِي	10	NOUN	ACT_PCPL	1	رسو
810	زَرْع	10	NOUN			زرع
811	سَرِيع	10	NOUN	ADJ		سرع
812	سَعْي	10	NOUN			سعي
813	سُورَة	10	NOUN			سور
814	شَفِيع	10	NOUN	ADJ		شفع
815	شَكُور	10	NOUN	ADJ		شكر
816	صَدَّقَ	10	VERB		2	صدق
817	صَرَّفْ	10	VERB		2	صرف
818	صُور	10	NOUN			صور
819	ضَرّ	10	NOUN			ضرر
820	طَلَّقَ	10	VERB		2	طلق
821	طُور	10	NOUN			طور
822	ظَهَرَ	10	VERB		1	ظهر
823	عِجْل	10	NOUN			عجل
824	عُذْ	10	VERB		1	عوذ
825	عَشِيّ	10	NOUN			عشو
826	فِئَة	10	NOUN			فأي
827	فَسَقَ	10	VERB		1	فسق
828	فَطَرَ	10	VERB		1	فطر
829	قَتْل	10	NOUN	VN	1	قتل
830	كَي	10	PARTICLE	NEG		
831	كَيْل	10	NOUN			كيل
832	لِباس	10	NOUN			لبس
833	لَهْو	10	NOUN			لهو
834	مِائَة	10	NOUN			مأي
835	مُحْضَر	10	NOUN	PASS_PCPL	4	حضر
836	مُخْتَلِف	10	NOUN	ACT_PCPL	8	خلف
837	مَدْيَن	10	NOUN	PN		مدن
838	مَرَّ	10	VERB		1	مرر
839	مَرِيض	10	NOUN			مرض
840	مُسْتَقَرّ	10	NOUN	PASS_PCPL	10	قرر
841	مُصِيبَة	10	NOUN	ACT_PCPL	4	صوب
842	مَغْرِب	10	NOUN			غرب
843	مُقِيم	10	NOUN	ACT_PCPL	4	قوم
844	نَبَذَ	10	VERB		1	نبذ
845	نَزَعَ	10	VERB		1	نزع
846	هُود	10	NOUN	PN		هود
847	والِدَي	10	NOUN			ولد
848	يَصِلُ	10	VERB		1	وصل
849	يُولِجُ	10	VERB		4	ولج
850	آتِي	9	NOUN	ACT_PCPL	1	أتي
851	آن	9	NOUN	ACT_PCPL	1	أون
852	آوَى	9	VERB		4	أوي
853	أَذًى	9	NOUN			أذي
854	أَرْبَعَة	9	NOUN			ربع
855	أَساطِير	9	NOUN			سطر
856	أَضَلّ	9	NOUN			ضلل
857	أَعْلَى	9	NOUN	ADJ		علو
858	أَقْبَلَ	9	VERB		4	قبل
859	أَمْلَى	9	VERB		4	ملو
860	أَيَّدَ	9	VERB		2	أيد
861	إِفْك	9	NOUN			أفك
862	اجْتَنَبُ	9	VERB		8	جنب
863	ارْتابَ	9	VERB		8	ريب
864	اطْمَأَنَّ	9	VERB		4	طمأن
865	انطَلَقَ	9	VERB		7	طلق
866	بَشِير	9	NOUN	ADJ		بشر
867	تَبارَكَ	9	VERB		6	برك
868	تَبِعَ	9	VERB		1	تبع
869	تِجارَة	9	NOUN			تجر
870	تَذْكِرَة	9	NOUN	VN	2	ذكر
871	جانِب	9	NOUN	ACT_PCPL	1	جنب
872	جُلُود	9	NOUN			جلد
873	حُبّ	9	NOUN			حبب
874	حَجّ	9	NOUN			حجج
875	خاضُ	9	VERB		1	خوض
876	خَبِيث	9	NOUN			خبث
877	خَلِيفَة	9	NOUN			خلف
878	رِجْز	9	NOUN			رجز
879	رَقَبَة	9	NOUN			رقب
880	رَكِبَ	9	VERB		1	ركب
881	رَمَى	9	VERB		1	رمي
882	سَبَب	9	NOUN			سبب
883	سَحاب	9	NOUN			سحب
884	سَوْء	9	NOUN			سوأ
885	صِيام	9	NOUN			صوم
886	ضَرّاء	9	NOUN			ضرر
887	ضَلالَة	9	NOUN			ضلل
888	طُغْيان	9	NOUN	VN	1	طغي
889	طَهَّرَ	9	VERB		2	طهر
890	ظَلَّ	9	VERB		1	ظلل
891	عام	9	NOUN			عوم
892	عِبادَت	9	NOUN			عبد
893	عُنُق	9	NOUN			عنق
894	عِوَج	9	NOUN			عوج
895	غُرُور	9	NOUN			غرر
896	غِلّ	9	NOUN			غلل
897	غَلِيظ	9	NOUN	ADJ		غلظ
898	فاعِل	9	NOUN	ACT_PCPL	1	فعل
899	فَرَضَ	9	VERB		1	فرض
900	فَرَّقُ	9	VERB		2	فرق
901	فَصْل	9	NOUN	ADJ		فصل
902	قَذَفَ	9	VERB		1	قذف
903	قَرار	9	NOUN			قرر
904	كَأَنْ	9	PARTICLE			
905	لَغْو	9	NOUN			لغو
906	لَوْن	9	NOUN			لون
907	مَآب	9	NOUN			أوب
908	مُبَشِّر	9	NOUN	ACT_PCPL	2	بشر
909	مَبْعُوث	9	NOUN	PASS_PCPL	1	بعث
910	مَتَى	9	NOUN	INTG		
911	مُحِيط	9	NOUN	ACT_PCPL	4	حوط
912	مُخْلَص	9	NOUN	PASS_PCPL	4	خلص
913	مَوْعِظَة	9	NOUN			وعظ
914	نَبات	9	NOUN			نبت
915	هُنالِك	9	NOUN			
916	واسِع	9	NOUN	ACT_PCPL	1	وسع
917	وَلَدَ	9	VERB		1	ولد
918	يُؤاخِذُ	9	VERB		3	أخذ
919	يَتَساءَلُ	9	VERB		6	سأل
920	يُسارِعُ	9	VERB		3	سرع
921	يَسْتَحْىِۦ	9	VERB		10	حيي
922	يُضاعِفُ	9	VERB		3	ضعف
923	يَقْبَلُ	9	VERB		1	قبل
924	يَلْعَبْ	9	VERB		1	لعب
925	يَنطِقُ	9	VERB		1	نطق
926	يَهُود	9	NOUN	PN		هود
927	أَبْيَض	8	NOUN	ADJ		بيض
928	أُجِيبَت	8	VERB		4	جوب
929	أَسْقَيْ	8	VERB		4	سقي
930	أَشُدّ	8	NOUN			شدد
931	أَظْهَرَ	8	VERB		4	ظهر
932	أَعْطَى	8	VERB		4	عطو
933	أَغْوَيْ	8	VERB		4	غوي
934	إِسْلام	8	NOUN	VN	4	سلم
935	ابْتَلَى	8	VERB		8	بلو
936	اخْتَصَمُ	8	VERB		8	خصم
937	ارْتَدَّ	8	VERB		8	ردد
938	ازْدادُ	8	VERB		8	زيد
939	اسْتَضْعَفُ	8	VERB		10	ضعف
940	اشْتَهَتْ	8	VERB		8	شهو
941	بارَكَ	8	VERB		3	برك
942	بِرّ	8	NOUN			برر
943	بُرْهان	8	NOUN			برهن
944	تَزَكَّى	8	VERB		5	زكو
945	تَعالَ	8	VERB		4	علو
946	تَفَرَّقَ	8	VERB		5	فرق
947	ثَلاث	8	NOUN			ثلث
948	ثِياب	8	NOUN			ثوب
949	جَدِيد	8	NOUN	ADJ		جدد
950	جَنب	8	NOUN			جنب
951	خَزائِن	8	NOUN			خزن
952	خَسَفَ	8	VERB		1	خسف
953	خَشْيَة	8	NOUN			خشي
954	خَفَّفَ	8	VERB		2	خفف
955	خِلال	8	NOUN			خلل
956	دَمَّرَ	8	VERB		2	دمر
957	ذَهَب	8	NOUN			ذهب
958	راكِع	8	NOUN	ACT_PCPL	1	ركع
959	راوَدُ	8	VERB		3	رود
960	زالَت	8	VERB		1	زيل
961	سَمَّى	8	VERB		2	سمو
962	شِمال	8	NOUN			شمل
963	صاعِقَة	8	NOUN			صعق
964	صُحُف	8	NOUN			صحف
965	صَوْت	8	NOUN			صوت
966	ضَعِيف	8	NOUN	ADJ		ضعف
967	طاغُوت	8	NOUN			طغي
968	طافَ	8	VERB		1	طوف
969	ظاهِر	8	NOUN	ACT_PCPL	1	ظهر
970	عَجِبُ	8	VERB		1	عجب
971	عُدْوان	8	NOUN			عدو
972	عَقِب	8	NOUN			عقب
973	فَرْج	8	NOUN			فرج
974	قانِت	8	NOUN	ACT_PCPL	1	قنت
975	قَدَم	8	NOUN			قدم
976	قَرِين	8	NOUN			قرن
977	كَبُرَ	8	VERB		1	كبر
978	كَفَّ	8	VERB		1	كفف
979	كِيدُ	8	VERB		1	كيد
980	لَعِب	8	NOUN			لعب
981	لَيْلَة	8	NOUN			ليل
982	مُبارَك	8	NOUN	PASS_PCPL	3	برك
983	مُتَّكِئ	8	NOUN	ACT_PCPL	8	وكأ
984	مِثْقال	8	NOUN			ثقل
985	مُحْصَنَة	8	NOUN	PASS_PCPL	4	حصن
986	مُدْبِر	8	NOUN	ACT_PCPL	4	دبر
987	مُشْفِق	8	NOUN	ACT_PCPL	4	شفق
988	مُقَرَّب	8	NOUN	PASS_PCPL	2	قرب
989	مَنافِع	8	NOUN			نفع
990	مَوَدَّة	8	NOUN			ودد
991	مِيقات	8	NOUN			وقت
992	نُزُل	8	NOUN			نزل
993	نَفَرَ	8	VERB		1	نفر
994	هَمَّ	8	VERB		1	همم
995	هَوَى	8	VERB		1	هوي
996	وَصِيَّة	8	NOUN			وصي
997	يَئِسَ	8	VERB		1	يأس
998	يَطْمَعُ	8	VERB		1	طمع
999	يَقِين	8	NOUN	ADJ		يقن
1000	يَمّ	8	NOUN			يمم
1001	يَنتَظِرُ	8	VERB		8	نظر
1002	يَهْبِطُ	8	VERB		1	هبط
1003	أَبْقَى	7	NOUN			بقي
1004	أَبَوان	7	NOUN			أبو
1005	أَثِيم	7	NOUN	ADJ		أثم
1006	أَرْبَع	7	NOUN			ربع
1007	أَشْهَدَ	7	VERB		4	شهد
1008	أَصِيل	7	NOUN			أصل
1009	أَفاضَ	7	VERB		4	فيض
1010	أُكُل	7	NOUN			أكل
1011	أُمْطِرَتْ	7	VERB		4	مطر
1012	أَنسَى	7	VERB		4	نسي
1013	أَهْدَى	7	NOUN			هدي
1014	إِخْوَة	7	NOUN			أخو
1015	إِصْلاح	7	NOUN	VN	4	صلح
1016	اثْنَتَيْن	7	NOUN			ثني
1017	اخْتِلاف	7	NOUN	VN	8	خلف
1018	اضْطُرَّ	7	VERB		8	ضرر
1019	اعْتَزَلَ	7	VERB		8	عزل
1020	افْتَدَى	7	VERB		8	فدي
1021	الْتَقَى	7	VERB		8	لقي
1022	انتَصَرَ	7	VERB		8	نصر
1023	بَصِيرَة	7	NOUN			بصر
1024	بُعْد	7	NOUN			بعد
1025	بَعْل	7	NOUN	PN		بعل
1026	بُكْرَة	7	NOUN			بكر
1027	بُنْيان	7	NOUN			بني
1028	بَيْع	7	NOUN			بيع
1029	تَبْدِيل	7	NOUN	VN	2	بدل
1030	تَنازَعُ	7	VERB		6	نزع
1031	تَنَزَّلَتْ	7	VERB		5	نزل
1032	تَوْبَة	7	NOUN			توب
1033	جانّ	7	NOUN	ACT_PCPL	1	جنن
1034	جَمِيل	7	NOUN	ADJ		جمل
1035	جَناح	7	NOUN			جنح
1036	جَهْر	7	NOUN			جهر
1037	حَبّ	7	NOUN			حبب
1038	حَبْل	7	NOUN			حبل
1039	حِجاب	7	NOUN			حجب
1040	حُجَّة	7	NOUN			حجج
1041	حَسْرَة	7	NOUN			حسر
1042	حَضَرَ	7	VERB		1	حضر
1043	حَظّ	7	NOUN			حظظ
1044	حَفِظَ	7	VERB		1	حفظ
1045	حَمْل	7	NOUN			حمل
1046	حَىَّ	7	VERB		1	حيي
1047	دامُ	7	VERB		1	دوم
1048	دَلَّ	7	VERB		1	دلل
1049	ذِلَّة	7	NOUN			ذلل
1050	رُءْيا	7	NOUN			رأي
1051	رِبا	7	NOUN			ربو
1052	زُبُر	7	NOUN			زبر
1053	زَكَرِيّا	7	NOUN	PN		
1054	سائِل	7	NOUN	ACT_PCPL	1	سأل
1055	سابِق	7	NOUN	ACT_PCPL	1	سبق
1056	سِتَّة	7	NOUN			ستت
1057	سَفَر	7	NOUN			سفر
1058	سَفِيه	7	NOUN			سفه
1059	سَنَة	7	NOUN			سنو
1060	سَوْءَة	7	NOUN			سوأ
1061	سِيقَ	7	VERB		1	سوق
1062	شاقُّ	7	VERB		3	شقق
1063	شَجَر	7	NOUN			شجر
1064	شِقاق	7	NOUN	VN	3	شقق
1065	صَفّ	7	NOUN	VN	1	صفف
1066	ضاقَ	7	VERB		1	ضيق
1067	ضَحِكَتْ	7	VERB		1	ضحك
1068	طَلَعَ	7	VERB		8	طلع
1069	عاكِف	7	NOUN	ACT_PCPL	1	عكف
1070	عَدَّ	7	VERB		1	عدد
1071	عَشْر	7	NOUN	ADJ		عشر
1072	عُمُر	7	NOUN			عمر
1073	عَمِيَ	7	VERB		1	عمي
1074	غابِر	7	NOUN	ACT_PCPL	1	غبر
1075	فَحْشاء	7	NOUN			فحش
1076	فُرْقان	7	NOUN			فرق
1077	قاعِد	7	NOUN	ACT_PCPL	1	قعد
1078	قِبْلَة	7	NOUN			قبل
1079	قَدْر	7	NOUN			قدر
1080	كَأَيِّن	7	NOUN			
1081	كارِه	7	NOUN	ACT_PCPL	1	كره
1082	كُبْرَى	7	NOUN	ADJ		كبر
1083	كَبِيرَة	7	NOUN			كبر
1084	لَطِيف	7	NOUN	ADJ		لطف
1085	مُتَكَبِّر	7	NOUN	ACT_PCPL	5	كبر
1086	مُرِيب	7	NOUN	ACT_PCPL	4	ريب
1087	مَطَر	7	NOUN			مطر
1088	مَفْعُول	7	NOUN	PASS_PCPL	1	فعل
1089	مُنِيب	7	NOUN	ACT_PCPL	4	نوب
1090	مُهاجِر	7	NOUN	ACT_PCPL	3	هجر
1091	مِهاد	7	NOUN			مهد
1092	ناقَة	7	NOUN			نوق
1093	نَخِيل	7	NOUN			نخل
1094	نِصْف	7	NOUN			نصف
1095	هاد	7	NOUN	ACT_PCPL	1	هدي
1096	هَدْي	7	NOUN			هدي
1097	واد	7	NOUN			ودي
1098	وارِث	7	NOUN	ACT_PCPL	1	ورث
1099	وَلِيد	7	NOUN			ولد
1100	يَزِرُ	7	VERB		1	وزر
1101	يَسْتَبْشِرُ	7	VERB		10	بشر
1102	يُسْر	7	NOUN			يسر
1103	يَعْمَهُ	7	VERB		1	عمه
1104	يُكَلِّفُ	7	VERB		2	كلف
1105	يُنقَصُ	7	VERB		1	نقص
1106	أَبْكَم	6	NOUN			بكم
1107	أَخْذ	6	NOUN	VN	1	أخذ
1108	أَدْرَكَ	6	VERB		4	درك
1109	أَسْرَفَ	6	VERB		4	سرف
1110	أَسْرَى	6	VERB		4	سري
1111	أَسْفَل	6	NOUN	ADJ		سفل
1112	أَقْرَضُ	6	VERB		4	قرض
1113	أُمْنِيَّت	6	NOUN			مني
1114	أُمِّيّ	6	NOUN	ADJ		أمم
1115	أُنثَيَيْن	6	NOUN			أنث
1116	أَنداد	6	NOUN			ندد
1117	أَوّاب	6	NOUN	ADJ		أوب
1118	أَيّان	6	NOUN	INTG		
1119	إِخْراج	6	NOUN	VN	4	خرج
1120	اسْتَمْتَعَ	6	VERB		10	متع
1121	انتَقَمْ	6	VERB		8	نقم
1122	باءَ	6	VERB		1	بوأ
1123	بالِغ	6	NOUN	ACT_PCPL	1	بلغ
1124	بايَعْ	6	VERB		3	بيع
1125	بَقَرَة	6	NOUN			بقر
1126	بَلاء	6	NOUN			بلو
1127	بَلَّغْ	6	VERB		2	بلغ
1128	بُهْتان	6	NOUN			بهت
1129	بَوَّأَ	6	VERB		2	بوأ
1130	تَحِيَّة	6	NOUN	VN	2	حيي
1131	تَصَدَّقَ	6	VERB		5	صدق
1132	ثُقِفُ	6	VERB		1	ثقف
1133	ثَقَل	6	NOUN			ثقل
1134	ثُلُث	6	NOUN			ثلث
1135	جاعِل	6	NOUN	ACT_PCPL	1	جعل
1136	حَدِيد	6	NOUN			حدد
1137	حَلال	6	NOUN			حلل
1138	حُلُم	6	NOUN			حلم
1139	خَبِيثَة	6	NOUN			خبث
1140	خِلاف	6	NOUN			خلف
1141	خَلاق	6	NOUN			خلق
1142	خُلْد	6	NOUN			خلد
1143	خَمْر	6	NOUN			خمر
1144	خِيفَة	6	NOUN			خوف
1145	دَعْوَة	6	NOUN			دعو
1146	ذَرَأَ	6	VERB		1	ذرأ
1147	ذَرَّة	6	NOUN			ذرر
1148	راحِم	6	NOUN	ACT_PCPL	1	رحم
1149	رازِق	6	NOUN	ACT_PCPL	1	رزق
1150	رَجِيم	6	NOUN	ADJ		رجم
1151	رُشْد	6	NOUN			رشد
1152	زاغَ	6	VERB		1	زيغ
1153	سَبْت	6	NOUN			سبت
1154	سِجْن	6	NOUN			سجن
1155	سُجُود	6	NOUN	ADJ		سجد
1156	سُرُر	6	NOUN			سرر
1157	سَعَة	6	NOUN			وسع
1158	سَكِينَة	6	NOUN			سكن
1159	سَلَّمَ	6	VERB		2	سلم
1160	سِيما	6	NOUN			سوم
1161	شَدَدْ	6	VERB		1	شدد
1162	ضُحًى	6	NOUN			ضحو
1163	طاغي	6	NOUN	ACT_PCPL	1	طغي
1164	طَرْف	6	NOUN			طرف
1165	ظاهَرُ	6	VERB		3	ظهر
1166	ظُلَّة	6	NOUN			ظلل
1167	ظَهِير	6	NOUN	ADJ		ظهر
1168	عاقَبَ	6	VERB		3	عقب
1169	عِبْرَة	6	NOUN			عبر
1170	عَداوَة	6	NOUN			عدو
1171	عَدَد	6	NOUN	ADJ		عدد
1172	عَرَض	6	NOUN			عرض
1173	عُقْبَى	6	NOUN			عقب
1174	عَلا	6	VERB		1	علو
1175	عَهِدَ	6	VERB		1	عهد
1176	غاوي	6	NOUN	ACT_PCPL	1	غوي
1177	غَضِبَ	6	VERB		1	غضب
1178	غَمّ	6	NOUN			غمم
1179	غَيْظ	6	NOUN			غيظ
1180	فاطِر	6	NOUN	ACT_PCPL	1	فطر
1181	فَجْر	6	NOUN			فجر
1182	فُجِّرَتْ	6	VERB		2	فجر
1183	فَرَّتْ	6	VERB		1	فرر
1184	فَرِح	6	NOUN			فرح
1185	فَرِيضَة	6	NOUN			فرض
1186	فِضَّة	6	NOUN			فضض
1187	قائِل	6	NOUN	ACT_PCPL	1	قيل
1188	قَبْر	6	NOUN			قبر
1189	قَرْض	6	NOUN			قرض
1190	قَصَص	6	NOUN			قصص
1191	قَلَّبُ	6	VERB		2	قلب
1192	قَمِيص	6	NOUN			قمص
1193	قَهّار	6	NOUN	ADJ		قهر
1194	كَأْس	6	NOUN			كأس
1195	كاتِب	6	NOUN	ACT_PCPL	1	كتب
1196	كِبَر	6	NOUN			كبر
1197	كَرَّة	6	NOUN			كرر
1198	كَنز	6	NOUN			كنز
1199	كَهْف	6	NOUN			كهف
1200	لُؤْلُؤ	6	NOUN			لؤلؤ
1201	لَقَّى	6	VERB		2	لقي
1202	مُبَيِّنَة	6	NOUN	ADJ	2	بين
1203	مُتَشابِه	6	NOUN	ACT_PCPL	6	شبه
1204	مُدَّكِر	6	NOUN	ACT_PCPL	8	ذكر
1205	مَرَدّ	6	NOUN			ردد
1206	مُسْتَكْبِر	6	NOUN	ACT_PCPL	10	كبر
1207	مُعْتَدي	6	NOUN			عدو
1208	مَعْدُودَة	6	NOUN	PASS_PCPL	1	عدد
1209	مَقْت	6	NOUN			مقت
1210	مُلِئَتْ	6	VERB		1	ملأ
1211	مَنّ	6	NOUN			منن
1212	مُنتَظِر	6	NOUN	ACT_PCPL	8	نظر
1213	مُنظَر	6	NOUN	PASS_PCPL	4	نظر
1214	مُنِير	6	NOUN	ACT_PCPL	4	نور
1215	مَوْج	6	NOUN			موج
1216	مَيْتَة	6	NOUN	ADJ		موت
1217	مِيعاد	6	NOUN			وعد
1218	ناصِح	6	NOUN	ACT_PCPL	1	نصح
1219	نَزَلَ	6	VERB		1	نزل
1220	نَقَضَتْ	6	VERB		1	نقض
1221	نَكَثَ	6	VERB		1	نكث
1222	هامان	6	NOUN	PN		
1223	واقِع	6	NOUN	ACT_PCPL	1	وقع
1224	وَحْد	6	NOUN			وحد
1225	وَحْى	6	NOUN			وحي
1226	وَسِعَ	6	VERB		1	وسع
1227	وَعِيد	6	NOUN			وعد
1228	وَقْر	6	NOUN			وقر
1229	يَتَمَنَّ	6	VERB		5	مني
1230	يُجِيرُ	6	VERB		4	جور
1231	يَخْفَى	6	VERB		1	خفي
1232	يَسْتَأْخِرُ	6	VERB		10	أخر
1233	يَسْتَفْتُ	6	VERB		10	فتي
1234	يَصْفَحُ	6	VERB		1	صفح
1235	يَنۢبَغِي	6	VERB		7	بغي
1236	آثَرَ	5	VERB		4	أثر
1237	آنَسَ	5	VERB		4	أنس
1238	أَبْلَغُ	5	VERB		4	بلغ
1239	أَثارُ	5	VERB		4	ثور
1240	أَجْرَمُ	5	VERB		4	جرم
1241	أَحْصَنَتْ	5	VERB		4	حصن
1242	أَرائِك	5	NOUN			أرك
1243	أَرْضَعَتْ	5	VERB		4	رضع
1244	أَساءَ	5	VERB		4	سوأ
1245	أَساوِر	5	NOUN			سور
1246	أَسْباط	5	NOUN			سبط
1247	أَسْكَن	5	VERB		4	سكن
1248	أَصْنام	5	NOUN			صنم
1249	أُكْرِهَ	5	VERB		4	كره
1250	أَلَّفَ	5	VERB		2	ألف
1251	أَمْن	5	NOUN			أمن
1252	أَوْصا	5	VERB		4	وصي
